,MP_ID,formula,PREC,ALGO,ISPIN,IMIX,NELM,IBRION,EDIFF,NSW,ISIF,ENCUT,MAGMOM,ISMEAR,SIGMA,LDAU,LDAUU,total_E_ref,E_atom,total_E,cell_param,angle,Magm_ref,Mag_O_ref,Magm,Mag_O,tot_mag_ref,tot_mag,DHf_ref,DHf,Err_DHf,Ehull_ref,Eg_ref,Eg,Volume_ref,Volume,Err_V_percent,Theoretical,VBM,E_fermi,CBM,bgtype,bgpath
1,mp-12631,SrTcO3,Accurate,Fast,2,4,100,2,2e-06,200,3,520,"[0.6, 0.6, 0.6, 0.6, 5.0]",-5,0.05,,,-37.1001156,-7.420023120000001,-37.322174,"(3.982193, 3.982193, 3.982193)","(90.0, 90.0, 90.0)","[0.0, 0.047, 0.004, 0.001, 0.007]",NM,"[-0.0, 0.0, -0.0, 0.0, -0.0]",NM,0.0737331,0.0,-2.4626036060833334,-2.5301085089999993,0.06750490291666589,0,0.0,NaN,63.14906342457975,62.1201269317667,1.6293772813304395,False,NaN,NaN,NaN,NaN,NaN
2,mp-19035,BaFeO3,Accurate,Fast,2,4,100,2,0.0001,200,3,520,"[0.6, 0.6, 0.6, 5.0, 0.6]",-5,0.05,True,"[0.0, 5.3, 0.0]",-31.63242596,-6.326485192,-31.430283,"(4.033045, 4.033045, 4.033045)","(90.0, 90.0, 90.0)","[-0.004, -4.073, -0.103, -0.029, -0.006]",FM,"[0.003, 4.046, 0.124, 0.06, 0.039]",FM,4.2890556,4.3596,-2.2480323367499992,-2.2629687819999993,0.014936445250000041,0,0.0,NaN,65.59929974851559,65.59929974851559,0.0,False,NaN,NaN,NaN,NaN,NaN
3,mp-19322,BaMoO3,Accurate,Fast,2,4,100,2,0.0001,200,3,520,"[0.6, 0.6, 0.6, 5.0, 0.6]",-5,0.05,True,"[0.0, 4.38, 0.0]",-34.93217258,-6.986434516,-35.036352,"(4.14913304, 4.14913304, 4.14913304)","(90.0, 90.0, 90.0)",,Unknown,"[-0.002, 1.991, -0.01, -0.025, -0.021]",FM,2.0000002,2.0,-2.59231404075,-2.610794782000001,0.01848074125000121,0,0,NaN,71.4285907012129,70.76397698842007,0.9304589468563362,False,NaN,NaN,NaN,NaN,NaN
4,mp-3614,KTaO3,Accurate,Fast,2,4,100,2,2e-06,200,3,520,"[0.6, 0.6, 0.6, 0.6, 5.0]",-5,0.05,,,-41.13911957,-8.227823914,-41.068797,"(4.030839, 4.030839, 4.030839)","(90.0, 90.0, 90.0)","[0.0, -0.0, 0.0, -0.0, 0.0]",NM,"[-0.0, 0.0, -0.0, -0.0, -0.0]",NM,8.85e-05,0.0,-3.0867893873499996,-3.1067656696,0.019976282250000477,0,2.1106999999999996,2.108,65.49171385629549,65.37615669388408,0.1764454701322462,False,1.5991,1.84427079,3.7071,Indirect,R-gamma
5,mp-3834,BaZrO3,Accurate,Fast,2,4,100,2,1e-07,99,3,700,"[0.0, 0.0, 0.0, 0.0, 0.0]",-5,0.05,,,-41.44471339,-8.288942678,-41.725654,"(4.255689, 4.255689, 4.255689)","(90.0, 90.0, 90.0)","[0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[0.0, 0.0, -0.0, -0.0, -0.0]",NM,0.0016326,-0.0,-3.6482091047499994,-3.7227805190000005,0.07457141425000113,0,3.0368000000000004,3.1191999999999998,77.07431052181566,76.01381897430926,1.3759338751479753,False,3.5638,3.90524812,6.683,Indirect,R-gamma
6,mp-510624,SrFeO3,Accurate,Fast,2,4,100,2,0.001,99,3,520,"[0.6, 0.6, 0.6, 0.6, -5.0, -5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 5.3, 0]",-31.80402453,-6.360804906,-31.566454,"(3.913187, 3.913187, 3.913187)","(90.0, 90.0, 90.0)","[-0.005, -3.97, -0.1, -0.028, -0.019]",FM,"[0.006, 3.926, 0.093, 0.016, 0.009]",FM,4.1735271,4.1263,-2.3282499660833325,-2.3444722829999995,0.01622231691666709,0,0.0,NaN,59.922759697716636,59.49505700717092,0.7137566639174874,False,NaN,NaN,NaN,NaN,NaN
7,mp-973267,KTcO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-34.18732873,-6.8374657459999995,-34.457037,"(3.933614, 3.933614, 3.933614)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[0.0, 0.0, -0.0, -0.0, 0.0]",NM,0.0004715,-0.0,-1.9958626933499992,-2.0765819295999997,0.08071923625000044,0,0.0,NaN,60.866064642145275,59.668291073189785,1.9678840352134748,True,NaN,NaN,NaN,NaN,NaN
8,mp-977176,NaTcO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-34.34552387,-6.869104774,-34.732044,"(3.876064, 3.876064, 3.876064)","(90.0, 90.0, 90.0)","[-0.0, -0.003, 0.0, 0.0, 0.001]",NM,"[0.0, -0.0, 0.0, -0.0, 0.0]",NM,0.0009838,-0.0,-1.98713690975,-2.0784385166,0.09130160684999988,0,0.0,NaN,58.23348991182055,56.97309695609223,2.164378191375543,True,NaN,NaN,NaN,NaN,NaN
9,mp-998552,BaHfO3,Accurate,Fast,2,4,100,2,1e-07,99,3,700,"[0.0, 0.0, 0.0, 0.0, 0.0]",-5,0.05,,,-43.59189315,-8.71837863,-43.558491,"(4.204484, 4.204484, 4.204484)","(90.0, 90.0, 90.0)","[-0.0, 0.0, -0.0, -0.0, 0.0]",NM,"[-0.0, -0.0, -0.0, 0.0, 0.0]",NM,1.01e-05,0.0,-3.79574822875,-3.8083502879999998,0.012602059249999797,0,3.5424,3.5423000000000004,74.32554670898205,74.15074536835624,0.23518339032234936,True,2.3402,2.67012268,5.8825,Indirect,R-gamma
10,mp-5229,SrTiO3,Accurate,Fast,2,4,100,2,2e-06,200,3,520,"[0.6, 0.6, 0.6, 5.0, 0.6]",-5,0.05,,,-40.12465451,-8.024930902,-39.993901,"(3.94513, 3.94513, 3.94513)","(90.0, 90.0, 90.0)","[-0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0001264,-0.0,-3.5606248020833333,-3.5731536676000006,0.01252886551666732,0.000882217999999213,1.7819000000000003,1.7709000000000001,61.40220340476369,61.40220340476369,0.0,False,3.2294,3.60031666,5.0003,Indirect,R-gamma
11,mp-1076711,SrCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-27.26156938,-5.452313876,-26.919581,"(3.884508, 3.884508, 3.884508)","(90.0, 90.0, 90.0)","[-0.0, 0.005, 0.012, 0.014, 0.008]",NM,"[0.001, 0.004, -0.028, -0.024, -0.011]",NM,0.0259447,-0.0683,-1.7471770100833333,-1.7700747194000002,0.022897709316666903,0.009568164875000562,0.0,NaN,58.61490434603682,58.61490434603682,0.0,True,NaN,NaN,NaN,NaN,NaN
12,mp-935811,KNbO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-38.21162742,-7.642325484,-38.1603,"(4.057469, 4.057469, 4.057469)","(90.0, 90.0, 90.0)","[0.0, 0.0, 0.0, 0.0, 0.0]",NM,"[-0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0001819,-0.0,-2.8525854053499997,-2.8680442455999993,0.01545884024999955,0.012912933999992049,1.4237999999999997,1.4202,66.7983340335915,66.7983340335915,0.0,False,1.3146,1.5989637,2.7348,Indirect,R-gamma
13,mp-4170,NaTaO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-41.23348333,-8.246696666,-41.219396,"(3.983101, 3.983101, 3.983101)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, 0.0]",NM,"[0.0, 0.0, 0.0, -0.0, -0.0]",NM,1.48e-05,-0.0,-3.0652973277499997,-3.0837406566,0.018443328850000107,0.014601897500000405,2.2711,2.27,63.19227008845978,63.05880894140952,0.21119853245252385,False,1.6745,1.97109894,3.9445,Indirect,R-gamma
14,mp-1183289,BaScO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-37.06988222,-7.413976443999999,-36.952047,"(4.219697, 4.219697, 4.219697)","(90.0, 90.0, 90.0)","[-0.009, -0.045, 0.209, 0.341, 0.326]",FM,"[-0.01, -0.046, 0.181, 0.342, 0.35]",FM,0.9995877,1.0,-3.216289175749999,-3.2224652930000004,0.006176117250001223,0.023880135000009517,0.0,NaN,75.13526132667413,75.13526132667413,0.0,True,NaN,NaN,NaN,NaN,NaN
15,mp-1178510,BaPdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-28.30819507,-5.661639014,-28.351462,"(4.128267, 4.128267, 4.128267)","(90.0, 90.0, 90.0)","[-0.003, -0.105, -0.099, -0.024, -0.019]",NM,"[0.003, 0.066, 0.068, 0.022, 0.013]",NM,0.2599993,0.1971,-1.69514817875,-1.7082501424,0.013101963650000048,0.02588665849999927,0.0,NaN,70.35635538244601,69.21228004205737,1.6261151308501223,True,NaN,NaN,NaN,NaN,NaN
16,mp-754678,BaTaO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-42.91424097,-8.582848194,-42.843981,"(4.130846, 4.130846, 4.130846)","(90.0, 90.0, 90.0)","[0.0, -0.001, 0.0, 0.0, 0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0012411,-0.0,-3.2800992907500004,-3.288032347999999,0.007933057249998487,0.03218881879999991,0.0,NaN,70.48829628052674,70.48829628052674,0.0,True,NaN,NaN,NaN,NaN,NaN
17,mp-4551,SrHfO3,Accurate,Fast,2,4,100,2,2e-06,200,3,520,"[0.6, 0.6, 0.6, 0.6, 5.0]",-5,0.05,,,-43.32951538,-8.665903076,-43.267873,"(4.141206, 4.141206, 4.141206)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, 0.0]",NM,"[0.0, 0.0, 0.0, -0.0, -0.0]",NM,3e-07,0.0,-3.789170590083333,-3.8044959890000003,0.01532539891666751,0.032961875000001584,3.7344999999999997,3.7394999999999996,71.01997313864919,70.88497027372121,0.1900914052226172,False,2.349,2.60374422,6.0885,Indirect,R-gamma
18,mp-1040464,NaOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.42945071,-6.685890142,-33.457163,"(3.876674, 3.876674, 3.876674)","(90.0, 90.0, 90.0)","[-0.0, -0.002, -0.0, -0.0, -0.0]",NM,"[0.0, -0.001, -0.0, -0.0, -0.0]",NM,0.0057496,-0.0011,-1.6305793697499993,-1.6488292266000002,0.01824985685000091,0.035054968499999895,0.0,NaN,58.26098792489951,58.26098792489951,0.0,True,NaN,NaN,NaN,NaN,NaN
19,mp-1187623,TlTcO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.02494293,-6.604988586,-33.151618,"(3.990746, 3.990746, 3.990746)","(90.0, 90.0, 90.0)","[0.0, -0.0, 0.0, 0.0, 0.0]",NM,"[0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0003283,0.0,-1.51313473875,-1.5791314919999997,0.06599675324999965,0.035974791958333974,0.0,NaN,63.556834845711684,62.59193912272767,1.5181620125142439,True,NaN,NaN,NaN,NaN,NaN
20,mp-973471,KReO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-36.77158005,-7.35431601,-36.681892,"(3.939058, 3.939058, 3.939058)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, 0.0, 0.0, 0.0, -0.0]",NM,0.0003283,-0.0,-2.0959315023499996,-2.1138925115999996,0.017961009249999993,0.03723231714285813,0.0,NaN,61.11912479420659,61.13365513937619,-0.023773810928283987,True,NaN,NaN,NaN,NaN,NaN
21,mp-4346,SrRuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-34.4007133,-6.88014266,-34.569767,"(3.987275, 3.987275, 3.987275)","(90.0, 90.0, 90.0)","[-0.001, -0.048, -0.02, -0.001, -0.002]",NM,"[0.009, 1.256, 0.303, 0.041, 0.109]",FM,0.0232009,1.8588,-2.1399693060833327,-2.204082004,0.0641126979166673,0.037396135500003425,0.0,NaN,63.39114104699642,62.45922522968976,1.4701041847720702,False,NaN,NaN,NaN,NaN,NaN
22,mp-998227,KHfO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-38.58243397,-7.716486794,-38.518635,"(4.177954, 4.177954, 4.177954)","(90.0, 90.0, 90.0)","[-0.003, -0.071, 0.337, 0.344, 0.2]",FM,"[-0.003, -0.072, 0.349, 0.344, 0.187]",FM,0.9989296,1.0,-2.9555707693499995,-2.9741492096,0.01857844025000066,0.03788947374999729,0.0,NaN,72.92743889412984,72.92743889412984,0.0,True,NaN,NaN,NaN,NaN,NaN
23,mp-18717,SrVO3,Accurate,Fast,2,4,100,2,0.0001,200,3,520,"[0.6, 0.6, 0.6, 5.0, 0.6]",-5,0.05,True,"[0.0, 3.25, 0.0]",-36.2522689,-7.250453779999999,-36.064785,"(3.900891, 3.900891, 3.900891)","(90.0, 90.0, 90.0)",,Unknown,"[-0.001, 1.125, -0.035, -0.028, -0.117]",FM,0.9999999,1.0,-2.885087014083333,-2.893789284,0.008702269916666783,0.0380674330000037,0.24469999999999992,0.0,59.35966561911505,59.35966561911505,0.0,False,,4.56176467,,Indirect,
24,mp-1185009,KOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.26748768,-6.653497536000001,-33.239594,"(3.931159, 3.931159, 3.931159)","(90.0, 90.0, 90.0)","[0.0, -0.002, -0.0, -0.0, -0.001]",NM,"[0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0042806,0.0001,-1.6385515753500002,-1.6584602395999994,0.019908664249999264,0.03861854957142263,0.0,NaN,60.75217475613986,60.75217475613986,0.0,True,NaN,NaN,NaN,NaN,NaN
25,mp-1187189,TaAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-39.45416802,-7.890833603999999,-39.294269,"(3.99937, 3.99937, 3.99937)","(90.0, 90.0, 90.0)","[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,"[0.0, -0.0, -0.0, -0.0, -0.0]",NM,6.6e-06,0.0,-2.4053730554166664,-2.4159249234,0.01055186798333363,0.039203620000010986,1.799,1.7091000000000003,63.96976476254995,63.80021720233885,0.26504327605462624,True,3.3857,3.64119749,5.0948,Indirect,M-gamma
26,mp-762506,SrNiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.0, 5.0, 0.0, 0.0, 0.0]",-5,0.05,True,"[0, 6.2, 0]",-26.534219545,-5.3068439089999995,-26.056929,"(5.504619191047914, 5.513835293058816, 5.512447131973059)","(60.07997227426949, 119.91678749124895, 119.94202108298465)","[-0.011, -0.011, -1.385, -1.381, 0.403, 0.403, 0.404, 0.401, 0.405, 0.402]",FiM,"[0.011, 1.33, -0.254, -0.483, -0.427]",NM,0.007633625,0.0,-1.6983840170833333,-1.6825189214000003,-0.015865095683333053,0.04032233000000218,0.0,NaN,59.25232803682914,58.67922500977154,0.967224488970928,True,NaN,NaN,NaN,NaN,NaN
27,mp-975284,RbIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-28.62894132,-5.725788264,-28.535619,"(4.009203, 4.009203, 4.009203)","(90.0, 90.0, 90.0)","[0.006, 0.595, 0.047, 0.102, 0.34]",FM,"[0.007, 0.701, 0.061, 0.114, 0.365]",FM,1.2001501,1.3769,-1.2145960842499997,-1.2151669779999998,0.0005708937500001898,0.0414840639999996,0.0,NaN,64.44276112195803,64.44276112195803,0.0,True,NaN,NaN,NaN,NaN,NaN
28,mp-976923,NaReO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-36.93548459,-7.387096918,-36.903438,"(3.887614, 3.887614, 3.887614)","(90.0, 90.0, 90.0)","[-0.0, 0.0, 0.0, 0.0, 0.0]",NM,"[0.0, 0.0, 0.0, 0.0, 0.0]",NM,0.0003663,0.0,-2.0883475987500004,-2.1050568986,0.01670929984999958,0.041774871600004815,0.0,NaN,58.755619851879835,58.755619851879835,0.0,True,NaN,NaN,NaN,NaN,NaN
29,mp-1017466,SrMnO3,Accurate,Fast,2,4,100,2,0.001,99,3,520,"[0.6, 0.6, 0.6, 0.6, -5.0, -5.0, 5.0, 5.0, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.9, 0]",-34.219511535,-6.8439023070000005,-33.944695,"(3.9030910016987814, 8.625713699270745, 7.685468003668026)","(63.54394850671421, 89.99659717929032, 89.99864260330551)","[0.0, 0.0, 0.0, 0.0, -3.105, -3.105, 3.105, 3.105, -0.038, 0.039, 0.038, -0.039, 0.0, -0.0, 0.0, -0.0, -0.0, -0.009, 0.0, 0.009]",AFM,"[0.009, 3.226, -0.087, -0.086, -0.086]",FM,7.625e-07,3.0368,-2.462435511206368,-2.4600002176,-0.00243529360636785,0.046183698500001036,0.0,NaN,57.91234574027879,58.319500021342606,-0.7030526494122594,False,NaN,NaN,NaN,NaN,NaN
30,mp-1001571,CaFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.0, 5.0, 0.0, 0.0, 0.0]",-5,0.05,True,"[0, 5.3, 0]",-31.88429444,-6.376858888,-31.640592,"(3.83661, 3.83661, 3.83661)","(90.0, 90.0, 90.0)","[-0.007, -3.905, -0.072, -0.006, -0.018]",FM,"[0.007, 3.855, 0.074, 0.002, 0.009]",FM,4.0563524,4.0265,-2.28230765175,-2.301252522400001,0.018944870650000833,0.05216096349999777,0.0,NaN,56.47327359803378,56.10789451662906,0.6469946899225615,True,NaN,NaN,NaN,NaN,NaN
31,mp-3323,SrZrO3,Accurate,Fast,2,4,100,2,2e-06,200,3,520,"[0.6, 0.6, 0.6, 0.6, 5.0]",-5,0.05,,,-41.05588974,-8.211177948,-41.349199,"(4.197594, 4.197594, 4.197594)","(90.0, 90.0, 90.0)","[0.0, -0.0, 0.0, 0.0, 0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0004169,0.0,-3.6163422900833324,-3.70175882,0.08541652991666737,0.05508322750000083,3.2114000000000003,3.3061999999999996,73.96074740540564,72.77488204346425,1.6033712523769375,False,3.6219,4.01023359,6.9281,Indirect,R-gamma
32,mp-19328,NaWO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 6.2, 0]",-33.18141944,-6.6362838879999995,-32.313805,"(3.969588, 3.969588, 3.969588)","(90.0, 90.0, 90.0)","[-0.001, 1.056, -0.107, -0.024, -0.023]",FM,"[-0.001, 1.058, -0.124, -0.034, -0.028]",FM,0.9993339,0.9999,-2.1050147117499995,-2.1057209286000003,0.0007062168500007182,0.055926283695651335,0.0,NaN,62.5512945491811,62.5512945491811,0.0,False,NaN,NaN,NaN,NaN,NaN
33,mp-1076534,RbTaO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-40.50867621,-8.101735242,-40.457388,"(4.07122, 4.07122, 4.07122)","(90.0, 90.0, 90.0)","[-0.0, -0.0, -0.0, 0.0, 0.0]",NM,"[0.0, -0.0, 0.0, 0.0, 0.0]",NM,6.79e-05,-0.0,-2.9866736902499995,-3.0071120289999995,0.020438338750000007,0.05665698100001748,2.0144,2.0148,67.47978870917987,67.38982886750443,0.13331375719497357,True,1.7419,2.07710774,3.7567,Indirect,R-gamma
34,mp-505766,SrCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.0, 5.0, 0.0, 0.0, 0.0]",-5,0.05,True,"[0, 3.32, 0]",-29.560554825,-5.912110965,-29.448763,"(5.4943434335762085, 5.49429747159307, 5.494332826970532)","(60.00007663182507, 89.9994322162452, 119.99999574286068)","[-0.0, -0.0, -3.061, 3.061, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]",AFM,"[0.012, 2.493, 0.083, 0.12, 0.362]",FM,0.000219375,3.2069,-1.9799518740833335,-1.9971254509999998,0.017173576916666322,0.0586556319860998,0.0,NaN,58.64031856788647,56.939013581252276,2.9012546796870353,False,NaN,NaN,NaN,NaN,NaN
35,mp-1186755,SrTaO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-42.73659777,-8.547319554000001,-42.636386,"(4.066878, 4.066878, 4.066878)","(90.0, 90.0, 90.0)","[0.0, 0.001, -0.0, -0.0, -0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0024365,-0.0,-3.2904685660833337,-3.300782649,0.010314082916666134,0.059249466000006024,0.0,NaN,67.26411512562386,67.26411512562386,0.0,True,NaN,NaN,NaN,NaN,NaN
36,mp-1184950,KZrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-36.43268231,-7.286536461999999,-36.6818,"(4.238285, 4.238285, 4.238285)","(90.0, 90.0, 90.0)","[-0.003, -0.075, 0.202, 0.349, 0.339]",FM,"[-0.003, -0.068, 0.189, 0.346, 0.351]",FM,1.0004425,1.0,-2.807517265349999,-2.8877798406000004,0.08026257525000124,0.06312991274999824,0.0,NaN,76.13256665533781,75.19521547239943,1.231209223750328,True,NaN,NaN,NaN,NaN,NaN
